Id,Source,Status (leads),Acquisition Campaign,City,Use Case,Status (offers),Price,Pain,Has_discount_code,Is_in_leads,created_days_leads,created_days_offers,days_difference
qtwz0n2e,1,10,71,20,1,1,450.0,1,0,1,308.0,308,0.0
qub7na3i,1,10,71,6,3,2,768.0,1,1,1,409.0,412,3.0
qutw4wau,1,10,71,15,1,2,150.0,4,1,1,348.0,350,2.0
quwss4j9,1,10,71,20,1,3,360.0,1,0,1,398.0,713,315.0
qva8jljz,5,10,71,19,3,2,360.0,0,1,1,363.0,495,132.0
qvc3nrsn,6,12,71,20,1,2,360.0,0,1,0,-1000.0,484,1484.0
qvca0ejw,1,10,71,20,1,2,768.0,1,1,1,475.0,475,0.0
qvcfb3cg,1,10,71,20,3,1,360.0,0,1,1,641.0,702,61.0
qvxykd57,1,10,71,20,1,2,360.0,1,1,1,365.0,365,0.0
qw58bt3h,1,10,65,20,1,1,360.0,0,1,1,486.0,547,61.0
qwa6fjhc,1,10,65,19,1,1,0.0,2,0,1,539.0,540,1.0
qwnnwonm,1,10,13,20,2,2,360.0,0,1,1,679.0,680,1.0
qwoltpoc,5,10,71,20,1,1,324.0,1,0,1,161.0,166,5.0
qwvvxb83,6,12,71,20,2,2,960.0,1,1,0,-1000.0,31,1031.0
qx09394j,1,10,65,2,1,1,240.0,0,1,1,653.0,656,3.0
qx6ceedh,1,10,71,20,1,2,576.0,2,1,1,1.0,32,31.0
qx8k2x7b,5,10,71,20,1,1,768.0,1,1,1,499.0,499,0.0
qx9xm1zz,6,12,71,20,3,1,576.0,1,0,0,-1000.0,1,1001.0
qxsow83f,6,12,71,20,3,1,200.0,0,0,0,-1000.0,194,1194.0
qxyeg5sx,1,10,71,15,1,2,360.0,1,1,1,499.0,502,3.0
qycf6x9a,1,10,65,5,1,2,324.0,1,1,1,647.0,649,2.0
qygr2fuq,5,10,71,16,1,2,240.0,4,1,1,477.0,477,0.0
qyjlwh2y,1,10,71,20,2,1,200.0,1,0,1,383.0,385,2.0
qynf95al,5,10,65,20,1,1,324.0,4,1,1,648.0,651,3.0
qyzqn79b,5,10,63,16,2,0,0.0,0,1,1,569.0,569,0.0
qz4gpy66,1,10,71,2,1,2,240.0,2,1,1,168.0,168,0.0
qze2p6w8,1,10,71,2,1,1,324.0,3,1,1,199.0,202,3.0
qzjt89vn,1,10,71,20,1,2,360.0,1,1,1,275.0,306,31.0
qzsqvk8f,6,12,71,20,1,2,768.0,1,1,0,-1000.0,633,1633.0
qztgfo8w,1,10,71,5,1,2,1008.0,2,1,1,5.0,95,90.0
qzyxk3m5,5,10,71,20,3,1,200.0,0,0,1,568.0,569,1.0
r08oun55,5,10,64,20,1,2,240.0,0,1,1,816.0,846,30.0
r0qrgd5g,1,10,71,20,1,1,768.0,1,0,1,635.0,666,31.0
r0xnm7qj,1,10,65,2,1,2,1344.0,4,1,1,643.0,677,34.0
r11t7ov3,6,12,71,20,2,2,150.0,4,1,0,-1000.0,365,1365.0
r1y94bya,1,10,71,20,1,2,240.0,2,1,1,664.0,372,-292.0
r2wwdxhu,5,10,17,4,2,1,200.0,1,0,1,461.0,552,91.0
r2ze6nqm,1,10,71,2,2,2,768.0,0,1,1,195.0,203,8.0
r34mab85,1,10,65,20,1,2,120.0,4,1,1,401.0,401,0.0
r369w221,1,10,71,9,1,2,768.0,1,1,1,166.0,166,0.0
r3a5pxu9,5,10,71,20,1,5,240.0,1,1,1,662.0,663,1.0
r3fpju6a,1,10,71,20,1,1,768.0,1,0,1,122.0,122,0.0
r3h1l1rm,1,10,18,2,2,1,960.0,0,1,1,602.0,645,43.0
r3rk1v7u,6,12,71,20,1,2,768.0,2,1,0,-1000.0,90,1090.0
r3zbeb44,1,10,71,20,1,2,150.0,1,1,1,335.0,188,-147.0
r4knlaxa,1,10,71,2,1,2,240.0,1,1,1,577.0,538,-39.0
r4mdcshr,5,10,71,20,2,2,300.0,1,1,1,425.0,517,92.0
r5c7vaqx,1,10,71,16,1,3,360.0,4,1,1,376.0,999,623.0
r5fjw313,5,10,3,20,3,2,240.0,1,1,1,670.0,553,-117.0
r5l1zfd0,1,10,71,12,2,2,768.0,1,1,1,392.0,451,59.0
r60dt11g,1,10,18,20,1,1,324.0,0,1,1,645.0,657,12.0
r616sdvb,5,10,63,2,1,2,768.0,0,1,1,657.0,658,1.0
r67wgmfb,1,10,71,16,3,2,324.0,0,1,1,258.0,280,22.0
r6uk7553,1,10,71,18,1,2,768.0,1,1,1,508.0,509,1.0
r70srjpc,6,12,71,20,1,0,32396.0,1,1,0,-1000.0,681,1681.0
r7gq2593,5,10,71,20,3,2,240.0,1,1,1,449.0,449,0.0
r7ygwsw7,1,10,71,15,3,2,960.0,1,1,1,384.0,386,2.0
r8h1nmkk,1,10,71,15,1,2,768.0,4,1,1,321.0,321,0.0
r8teasrc,5,10,63,3,1,3,360.0,4,0,1,677.0,687,10.0
r8yerpwk,6,12,71,20,1,2,768.0,1,1,0,-1000.0,260,1260.0
r91kg2p0,1,10,71,20,3,1,32396.0,1,1,1,195.0,195,0.0
r92it1rg,1,10,71,15,1,0,360.0,1,1,1,32.0,92,60.0
r977jbxr,1,10,71,2,1,1,600.0,3,0,1,120.0,212,92.0
r9xc9thv,6,12,71,20,2,2,960.0,1,1,0,-1000.0,59,1059.0
r9xfkjv7,1,10,71,2,2,2,300.0,1,1,1,233.0,292,59.0
ra1d3ins,6,12,71,20,1,2,150.0,4,1,0,-1000.0,516,1516.0
raed2ftu,5,10,18,2,1,1,768.0,1,1,1,662.0,643,-19.0
ram7ze93,1,10,71,20,2,1,240.0,1,0,1,468.0,470,2.0
ras85uzd,5,10,71,16,1,2,240.0,1,1,1,467.0,478,11.0
rbhnwj66,1,10,71,20,3,2,768.0,1,1,1,284.0,286,2.0
rbjqudrd,1,10,18,2,3,3,360.0,1,0,1,369.0,650,281.0
rblafndj,1,10,65,16,1,1,240.0,1,1,1,588.0,589,1.0
rc6j8sw0,5,10,71,15,1,2,1680.0,4,1,1,468.0,468,0.0
rcg6c2yt,5,10,18,20,2,1,0.0,1,0,1,601.0,519,-82.0
rdiwi2z6,6,12,71,20,1,2,768.0,4,1,0,-1000.0,273,1273.0
rdq3yd3z,6,12,71,20,1,2,300.0,1,1,0,-1000.0,677,1677.0
rdui6qf3,6,12,71,20,3,1,360.0,1,1,0,-1000.0,33,1033.0
rdyvy33x,6,12,71,20,1,2,324.0,1,1,0,-1000.0,588,1588.0
re4cki7e,5,10,5,20,1,1,576.0,0,1,1,488.0,488,0.0
rectf7yd,1,10,71,20,2,1,240.0,1,0,1,697.0,697,0.0
repc2bku,1,10,71,3,1,3,360.0,1,0,1,63.0,371,308.0
reypb5e5,1,10,5,10,1,2,768.0,0,1,1,678.0,678,0.0
rfft4937,1,10,71,14,1,1,200.0,1,0,1,328.0,328,0.0
rftj843b,1,10,71,9,1,2,240.0,2,1,1,286.0,292,6.0
rfuop1kq,1,10,71,20,2,1,768.0,1,1,1,360.0,419,59.0
rg092esy,1,10,61,2,1,3,768.0,2,1,1,371.0,402,31.0
rgnu6n4b,1,10,71,11,1,1,200.0,0,0,1,351.0,352,1.0
rgo53xvm,5,10,3,20,2,1,240.0,1,1,1,456.0,456,0.0
rgonseck,6,12,71,20,1,2,240.0,1,1,0,-1000.0,392,1392.0
rgp2wgbp,1,10,14,20,2,1,0.0,0,0,1,400.0,489,89.0
rh1363e2,1,10,71,20,1,1,1344.0,1,1,1,412.0,412,0.0
rh98zw2u,6,12,71,20,1,2,14876.0,0,1,0,-1000.0,638,1638.0
rhmvwn5k,1,10,71,2,1,2,240.0,1,1,1,287.0,288,1.0
rhqk1esb,1,10,71,12,2,1,1344.0,0,1,1,321.0,65,-256.0
ri0x1wzk,1,10,17,20,1,2,768.0,1,1,1,710.0,712,2.0
rj3smdzq,1,10,71,20,3,1,300.0,1,0,1,380.0,380,0.0
rjelqdxo,1,10,71,16,1,2,960.0,1,1,1,294.0,295,1.0
rjrt05ou,6,12,71,20,3,2,240.0,1,1,0,-1000.0,423,1423.0
rjxhldbl,1,10,71,15,1,1,324.0,2,0,1,244.0,335,91.0
rjyyae2w,6,12,71,20,3,2,360.0,1,1,0,-1000.0,495,1495.0
rk13czgs,1,10,65,20,1,2,1344.0,1,1,1,398.0,457,59.0
rk3piar8,1,10,71,15,1,1,768.0,1,0,1,379.0,379,0.0
rk52f3ra,1,10,71,18,1,2,324.0,0,1,1,360.0,450,90.0
rk8kyngl,6,12,71,20,1,2,768.0,2,1,0,-1000.0,816,1816.0
rkpi3pqz,6,12,71,20,2,1,360.0,1,1,0,-1000.0,323,1323.0
rl21w94k,5,10,18,20,2,2,324.0,4,1,1,611.0,617,6.0
rlll96s9,1,10,71,19,3,1,768.0,1,0,1,358.0,372,14.0
rltuf6ed,1,10,71,20,1,2,768.0,1,1,1,707.0,756,49.0
rm4jqtr4,1,10,71,5,1,2,240.0,0,1,1,721.0,721,0.0
rmcczz1e,6,12,71,20,1,2,120.0,1,1,0,-1000.0,567,1567.0
rmfizzmp,1,10,71,16,2,1,200.0,1,0,1,383.0,573,190.0
rmhw0c04,5,10,71,16,3,1,150.0,1,1,1,489.0,520,31.0
rmhxsmtz,5,10,17,15,2,5,576.0,0,1,1,938.0,999,61.0
rmmmbtxd,1,10,65,20,1,2,300.0,1,1,1,539.0,566,27.0
rmotjwjt,6,12,71,20,2,1,200.0,0,1,0,-1000.0,0,1000.0
rn02ak12,6,10,65,19,1,2,768.0,4,1,1,314.0,317,3.0
rnku3g3w,1,10,71,2,2,2,1008.0,2,1,1,188.0,352,164.0
rnsgsgty,1,10,65,15,1,2,768.0,1,1,1,554.0,610,56.0
rodeqg6u,5,10,71,20,1,2,360.0,4,1,1,468.0,469,1.0
rou2tku4,1,10,61,13,1,2,576.0,1,1,1,653.0,653,0.0
roy2cy2y,1,10,71,20,1,1,200.0,0,0,1,278.0,309,31.0
rp3m9exz,1,10,71,20,1,2,240.0,0,1,1,658.0,660,2.0
rp4r97sd,6,12,71,20,1,2,768.0,0,1,0,-1000.0,650,1650.0
rp7naq09,6,12,71,20,1,2,360.0,1,1,0,-1000.0,486,1486.0
rp9b41e4,1,10,71,14,1,2,1344.0,1,1,1,373.0,376,3.0
rpaql0jr,1,10,71,16,1,1,768.0,1,0,1,264.0,265,1.0
rpbir3em,1,10,61,16,1,2,360.0,0,1,1,691.0,371,-320.0
rpr3j5gj,1,10,71,20,1,2,360.0,1,1,1,480.0,502,22.0
rpw0ul3k,1,10,18,16,1,1,200.0,0,0,1,582.0,582,0.0
rq943fkb,1,10,71,10,3,2,360.0,0,1,1,318.0,322,4.0
rqpz21vy,5,10,71,5,2,2,960.0,4,1,1,469.0,470,1.0
rqs8c2s9,6,12,71,20,1,2,768.0,0,1,0,-1000.0,684,1684.0
rrdlxtip,6,12,71,20,2,2,1344.0,1,1,0,-1000.0,316,1316.0
rrh03lft,6,12,71,20,1,2,600.0,1,1,0,-1000.0,595,1595.0
rsbcqi59,1,10,71,20,1,2,240.0,1,1,1,324.0,37,-287.0
rsyeeynl,1,10,71,2,3,1,360.0,1,0,1,665.0,452,-213.0
rt54uxkr,1,10,16,11,1,2,324.0,1,1,1,589.0,631,42.0
rt9zba5v,6,12,71,20,1,2,360.0,1,1,0,-1000.0,540,1540.0
rtm91cii,1,10,65,2,1,2,240.0,0,1,1,677.0,678,1.0
rtrn0gue,1,10,71,19,2,2,150.0,1,1,1,354.0,355,1.0
ru00yqyq,1,10,71,6,1,2,576.0,1,1,1,327.0,328,1.0
ru59wqcp,5,10,71,15,1,2,576.0,1,1,1,182.0,231,49.0
ru5n8erw,1,10,71,20,1,1,2.0,1,0,1,543.0,574,31.0
ruh4lloa,6,12,71,20,1,2,240.0,1,1,0,-1000.0,386,1386.0
rurkr78f,1,10,71,20,1,1,200.0,1,0,1,386.0,390,4.0
ruyd8187,1,10,71,15,1,1,240.0,2,1,1,295.0,296,1.0
rv1t1vvg,1,10,61,2,2,1,0.0,1,0,1,593.0,595,2.0
rv6e5ldw,5,10,71,20,1,2,200.0,1,1,1,722.0,722,0.0
rv9vco7l,6,12,71,20,2,2,768.0,0,1,0,-1000.0,816,1816.0
rvfus4tz,1,10,71,20,2,1,768.0,1,1,1,376.0,380,4.0
rvo9kuow,5,10,71,20,1,2,1344.0,4,1,1,698.0,498,-200.0
rvv44a6a,5,10,71,20,2,1,200.0,0,0,1,254.0,258,4.0
rwcfu8cm,1,10,71,16,1,1,360.0,1,0,1,243.0,243,0.0
rwi79km9,6,12,71,20,1,2,360.0,1,1,0,-1000.0,279,1279.0
rx1cudxg,1,10,71,7,3,1,300.0,1,0,1,464.0,468,4.0
rx7rpw84,6,12,71,20,1,2,576.0,1,1,0,-1000.0,122,1122.0
rx8nz4u3,6,12,71,20,1,2,450.0,1,1,0,-1000.0,191,1191.0
rxzn7ffo,5,10,33,20,2,1,360.0,1,0,1,398.0,618,220.0
ryaix8j9,5,10,63,10,2,1,200.0,0,0,1,517.0,559,42.0
ryanfun6,1,10,71,16,1,2,150.0,1,1,1,164.0,170,6.0
ryazwznk,1,10,18,20,2,2,120.0,0,1,1,597.0,600,3.0
rybz16ye,1,10,3,13,3,2,1344.0,1,1,1,610.0,590,-20.0
ryiwxf5v,5,10,3,12,3,1,360.0,0,1,1,426.0,457,31.0
ryslp8cf,1,10,71,20,3,2,360.0,0,1,1,510.0,365,-145.0
rzqzondy,1,10,71,3,2,2,240.0,2,1,1,603.0,633,30.0
rzsn96ic,6,12,71,20,3,2,360.0,1,1,0,-1000.0,667,1667.0
s00oxn16,1,10,71,20,1,2,768.0,1,1,1,411.0,605,194.0
s0artuom,5,10,5,20,1,1,0.0,0,0,1,692.0,693,1.0
s0sr5gq3,1,10,71,14,1,2,1344.0,1,1,1,573.0,634,61.0
s0vo6nxa,1,10,71,0,1,2,240.0,1,1,1,280.0,282,2.0
s1dcbvul,1,10,71,20,1,1,768.0,1,1,1,223.0,224,1.0
s1r02oik,5,10,71,17,1,2,240.0,2,1,1,173.0,173,0.0
s21op7ip,5,10,8,14,3,2,240.0,1,1,1,614.0,722,108.0
s23679rv,5,10,65,4,1,2,768.0,2,1,1,567.0,567,0.0
s28k335e,1,10,71,16,1,2,150.0,1,1,1,160.0,163,3.0
s28ts054,6,12,71,20,3,2,120.0,1,1,0,-1000.0,631,1631.0
s2coti0c,1,10,71,2,3,1,360.0,1,0,1,533.0,537,4.0
s2g9yj20,1,10,61,2,1,2,1344.0,1,1,1,609.0,670,61.0
s2q2iy4f,1,10,71,20,1,2,360.0,3,1,1,725.0,969,244.0
s2x1o78f,6,12,71,20,1,2,360.0,2,1,0,-1000.0,94,1094.0
s35ujiw4,1,10,71,19,1,1,360.0,2,1,1,278.0,316,38.0
s389pxy3,1,10,71,2,1,2,768.0,0,1,1,316.0,323,7.0
s3h8n9dn,5,10,64,2,1,1,200.0,1,0,1,651.0,652,1.0
s3r5oep7,5,10,71,20,2,1,360.0,0,1,1,568.0,569,1.0
s3xayxnl,6,12,71,20,2,2,960.0,1,1,0,-1000.0,476,1476.0
s485n1oa,6,12,71,20,1,2,120.0,1,1,0,-1000.0,630,1630.0
s4l7fe1m,5,10,65,20,1,1,200.0,1,1,1,539.0,456,-83.0
s4odpis2,5,10,71,2,3,1,324.0,4,1,1,532.0,533,1.0
s4x4nhrn,1,10,71,20,3,1,240.0,1,1,1,124.0,288,164.0
s4zczbuv,1,10,54,14,1,2,240.0,0,1,1,219.0,712,493.0
s55dtj0q,6,12,71,20,2,2,450.0,0,1,0,-1000.0,188,1188.0
s565x6l5,1,10,71,2,1,2,150.0,2,1,1,551.0,582,31.0
s5rju1u7,1,10,71,16,1,1,240.0,1,1,1,266.0,267,1.0
s5trrwa6,6,12,71,20,2,2,1500.0,0,1,0,-1000.0,317,1317.0
s5yiqr5s,1,10,71,20,1,2,240.0,2,1,1,155.0,155,0.0
s6cprkl7,5,10,71,2,1,1,576.0,1,0,1,225.0,229,4.0
s6j0ddor,6,12,71,20,2,2,120.0,1,1,0,-1000.0,580,1580.0
s6l6y1nk,1,10,18,19,1,2,768.0,1,1,1,671.0,671,0.0
s6mtb6dt,1,10,65,20,1,2,576.0,1,1,1,398.0,457,59.0
s6nefwq2,1,10,71,19,3,1,200.0,0,0,1,181.0,161,-20.0
s6uad1v9,6,12,71,20,1,2,300.0,4,1,0,-1000.0,685,1685.0
s71w2qby,1,10,71,8,1,2,14876.0,1,1,1,59.0,181,122.0
s71wqu54,5,10,18,20,2,2,120.0,2,1,1,648.0,653,5.0
s7dbj715,1,10,71,2,3,1,300.0,1,1,1,543.0,574,31.0
s7wl8bif,1,10,71,11,1,2,1008.0,1,1,1,263.0,265,2.0
s86aiep9,1,10,71,20,1,1,360.0,1,1,1,441.0,448,7.0
s89gzcur,1,10,65,20,1,1,240.0,1,1,1,671.0,701,30.0
s8e6dbms,1,10,71,2,1,1,300.0,1,0,1,203.0,205,2.0
s8lfd3uy,6,12,71,20,1,2,360.0,1,1,0,-1000.0,225,1225.0
s8ynn6v9,1,10,71,2,3,2,1344.0,1,1,1,450.0,450,0.0
s9ntswzx,5,10,71,20,1,1,240.0,1,1,1,658.0,658,0.0
s9zt94pb,6,12,71,20,1,2,150.0,2,1,0,-1000.0,379,1379.0
sa0zi8g1,1,10,63,2,2,2,120.0,0,1,1,612.0,652,40.0
sa8hxvzz,1,10,3,16,2,1,768.0,1,1,1,679.0,689,10.0
sai1d76y,1,10,71,19,1,0,768.0,4,1,1,603.0,383,-220.0
salqcamn,5,10,65,10,1,3,360.0,4,0,1,716.0,719,3.0
sbepenjf,1,10,5,2,5,3,360.0,0,0,1,619.0,632,13.0
sbk0jzfb,1,10,71,20,1,2,120.0,4,1,1,483.0,575,92.0
sbuqazir,5,10,71,17,2,1,120.0,1,0,1,422.0,575,153.0
sc6xa05g,1,10,71,20,2,3,360.0,0,0,1,361.0,716,355.0
scaz252w,1,10,71,20,1,2,360.0,1,1,1,531.0,531,0.0
scm0zc9f,6,12,71,20,2,2,0.0,0,1,0,-1000.0,601,1601.0
scmfmc0n,6,12,71,20,2,2,768.0,2,1,0,-1000.0,456,1456.0
sdf8zbj1,1,10,71,8,2,1,0.0,1,0,1,367.0,426,59.0
se1afjdi,5,10,65,2,1,1,360.0,1,1,1,677.0,678,1.0
se2kh6g9,6,12,71,20,1,2,768.0,1,1,0,-1000.0,396,1396.0
se2ko0jz,1,10,71,16,1,2,1344.0,1,1,1,171.0,174,3.0
seyovvlc,5,10,35,16,2,2,960.0,2,1,1,647.0,401,-246.0
sf6rqdud,1,10,71,2,2,2,240.0,1,1,1,342.0,385,43.0
sfjiih39,5,10,71,16,1,1,360.0,4,0,1,504.0,396,-108.0
sfsixfyw,5,10,65,16,1,2,300.0,2,1,1,647.0,402,-245.0
sgcotdui,6,12,71,20,1,2,960.0,1,1,0,-1000.0,384,1384.0
sghv5e9e,5,10,71,20,3,1,960.0,1,0,1,498.0,638,140.0
sh13tgax,1,10,71,2,1,2,240.0,2,1,1,295.0,296,1.0
sh6w5l7r,1,10,71,3,1,5,300.0,1,1,1,715.0,721,6.0
sha7s80b,1,10,71,2,3,2,240.0,0,1,1,335.0,201,-134.0
she6xg1w,6,12,71,20,1,2,360.0,0,1,0,-1000.0,395,1395.0
shisqr67,6,12,71,20,2,2,1344.0,1,1,0,-1000.0,582,1582.0
shsdyfbg,6,12,71,20,3,2,0.0,1,1,0,-1000.0,553,1553.0
sht2pvbc,1,10,71,20,2,1,1344.0,0,1,1,512.0,604,92.0
simclpxb,1,10,71,20,1,2,150.0,0,1,1,505.0,554,49.0
sip9bpcs,6,12,71,20,1,2,150.0,1,1,0,-1000.0,174,1174.0
sir8vy0j,1,10,71,20,1,2,960.0,1,1,1,417.0,452,35.0
sj32tfd7,1,10,71,2,1,2,240.0,1,1,1,217.0,327,110.0
sjfdgu2k,1,10,71,20,2,1,0.0,1,0,1,575.0,502,-73.0
sjv6xuiu,1,10,65,2,1,2,1344.0,0,1,1,877.0,969,92.0
skdyyn7g,6,12,71,20,3,2,576.0,1,1,0,-1000.0,665,1665.0
skim8zo7,1,10,61,20,1,1,150.0,1,1,1,569.0,367,-202.0
skm82519,1,10,71,2,1,1,324.0,2,0,1,212.0,212,0.0
skygpwlr,6,12,71,20,1,2,240.0,0,1,0,-1000.0,401,1401.0
slemaio2,5,10,71,20,1,1,768.0,1,0,1,630.0,631,1.0
sm7d1p9s,1,10,71,8,1,2,768.0,2,1,1,160.0,161,1.0
smbo0z3o,6,12,71,20,1,2,1344.0,1,1,0,-1000.0,278,1278.0
smefmplb,1,10,71,20,1,1,360.0,0,1,1,202.0,202,0.0
smnmyh99,6,12,71,20,1,2,768.0,1,1,0,-1000.0,289,1289.0
smr40m08,1,10,71,20,1,2,360.0,1,1,1,468.0,495,27.0
sn2rvsvn,1,10,71,20,1,2,960.0,1,1,1,433.0,434,1.0
sn44juit,1,10,71,13,3,2,360.0,1,1,1,574.0,638,64.0
sn4v15uo,1,10,71,18,3,2,768.0,0,1,1,250.0,405,155.0
snaskmw1,1,10,71,2,1,0,360.0,1,1,1,337.0,251,-86.0
snhiokik,1,10,71,20,1,2,768.0,1,1,1,377.0,377,0.0
snmszlzg,1,10,65,2,3,2,240.0,0,1,1,629.0,630,1.0
snvm0z8t,1,10,71,2,1,2,768.0,1,1,1,501.0,502,1.0
so4er8vt,6,12,71,20,1,2,240.0,1,1,0,-1000.0,184,1184.0
so8kkcr0,6,12,71,20,1,2,768.0,1,1,0,-1000.0,181,1181.0
sofmlvpv,5,10,18,16,3,1,360.0,1,1,1,429.0,460,31.0
sojlva7u,1,10,71,0,2,1,360.0,1,1,1,464.0,469,5.0
sor1qzeb,1,10,71,20,3,2,768.0,2,1,1,1.0,152,151.0
soxnmz15,1,10,71,20,1,2,360.0,1,1,1,386.0,386,0.0
sp7mjybt,1,10,71,16,1,1,200.0,1,0,1,454.0,454,0.0
spkiuxkb,1,10,71,20,2,2,1344.0,4,1,1,121.0,152,31.0
spuhastm,6,12,71,20,3,2,960.0,1,1,0,-1000.0,324,1324.0
spvihezt,1,10,71,20,1,2,32396.0,1,1,1,2.0,61,59.0
sq2vpcs1,1,10,71,20,2,1,768.0,0,1,1,394.0,514,120.0
sqfwokx0,1,10,71,8,1,1,200.0,1,0,1,246.0,252,6.0
sqlgtv8i,5,10,71,16,1,1,200.0,2,0,1,692.0,693,1.0
squ6o192,1,10,71,11,1,1,200.0,1,1,1,265.0,265,0.0
sr1b3ct0,1,10,71,20,1,1,240.0,1,1,1,390.0,392,2.0
srx7lgd7,1,10,71,11,1,1,768.0,1,1,1,362.0,362,0.0
srxxn94y,5,10,71,2,1,2,360.0,1,1,1,122.0,245,123.0
ss050xpx,5,10,14,20,1,2,360.0,1,1,1,679.0,681,2.0
ss9qcjg9,1,10,71,16,1,2,14876.0,1,1,1,415.0,418,3.0
ssjholxd,1,10,71,13,2,1,200.0,1,0,1,291.0,293,2.0
sszi1yth,5,10,71,20,1,2,360.0,1,1,1,184.0,252,68.0
st4mn0q0,6,12,71,20,3,2,1008.0,1,1,0,-1000.0,317,1317.0
st96is00,6,12,71,20,1,2,768.0,1,1,0,-1000.0,350,1350.0
stev7r0c,1,10,71,18,1,1,200.0,1,1,1,152.0,152,0.0
stfufypl,1,10,71,3,1,2,768.0,0,1,1,279.0,341,62.0
stxn5fwg,1,10,71,9,1,1,150.0,2,0,1,280.0,281,1.0
su014jpj,1,10,71,11,2,1,240.0,2,0,1,289.0,292,3.0
su5zlih4,1,10,71,9,1,2,768.0,1,1,1,377.0,378,1.0
sueddyhf,1,10,18,20,2,2,324.0,0,1,1,646.0,650,4.0
suffspzz,1,10,71,1,1,1,300.0,1,0,1,279.0,341,62.0
sujs4uu2,6,12,71,20,1,2,960.0,0,1,0,-1000.0,499,1499.0
suzf7jht,1,10,71,20,1,2,768.0,1,1,1,273.0,159,-114.0
svftsct6,5,10,71,5,1,2,120.0,1,1,1,424.0,424,0.0
svlkg4yp,1,10,71,18,1,2,1344.0,1,1,1,266.0,286,20.0
svpt56um,1,10,71,20,2,2,360.0,1,1,1,509.0,367,-142.0
sw157pk5,1,10,71,20,1,2,768.0,4,1,1,509.0,670,161.0
swmu8852,1,10,15,9,2,1,324.0,2,1,1,567.0,398,-169.0
sx5n9wh6,1,10,65,15,1,1,768.0,1,1,1,616.0,616,0.0
sxf9q5ui,6,12,71,20,1,2,360.0,1,1,0,-1000.0,237,1237.0
sxrtwprm,1,10,71,2,1,2,150.0,1,1,1,357.0,358,1.0
sxs4xg4m,1,10,71,20,1,2,324.0,1,1,1,415.0,415,0.0
syw3gt5s,5,10,71,2,2,1,576.0,4,0,1,530.0,531,1.0
sz9s5tv1,1,10,71,8,1,2,300.0,2,1,1,286.0,293,7.0
szopttsv,1,10,71,2,3,2,960.0,1,1,1,259.0,37,-222.0
szpqrsf6,5,10,63,19,1,2,768.0,1,1,1,555.0,560,5.0
szsmcuuq,1,10,71,16,1,2,360.0,1,1,1,541.0,377,-164.0
t02kudrh,1,10,71,16,1,2,768.0,1,1,1,574.0,575,1.0
t08z3oda,5,10,71,20,1,2,300.0,1,1,1,673.0,651,-22.0
t0v6ymsd,6,12,71,20,1,2,576.0,0,1,0,-1000.0,376,1376.0
t12iqreu,1,10,71,10,2,2,360.0,0,1,1,404.0,406,2.0
t1971nfo,1,10,71,20,1,1,200.0,0,1,1,203.0,203,0.0
t1e1japa,6,12,71,20,2,2,1008.0,0,1,0,-1000.0,659,1659.0
t1litp2q,5,10,71,17,1,2,768.0,4,1,1,618.0,621,3.0
t1o0prcs,6,12,71,20,2,2,768.0,0,1,0,-1000.0,568,1568.0
t2anqodx,6,12,71,20,3,2,2400.0,1,1,0,-1000.0,420,1420.0
t2c9i5xq,6,12,71,20,1,2,760.0,2,1,0,-1000.0,95,1095.0
t2ddjp4l,6,12,71,20,2,2,360.0,0,1,0,-1000.0,449,1449.0
t2hiwn75,1,10,5,12,1,1,360.0,1,1,1,692.0,693,1.0
t2josuvx,1,10,71,9,2,1,0.0,0,0,1,523.0,523,0.0
t2ye0x2g,1,10,71,16,2,2,576.0,4,1,1,393.0,421,28.0
t3bhcx4g,1,10,71,9,2,5,300.0,0,0,1,503.0,456,-47.0
t3eif79a,6,12,71,20,1,2,768.0,2,1,0,-1000.0,191,1191.0
t3gdq7y3,1,10,71,17,3,2,240.0,1,1,1,528.0,532,4.0
t3i8uiwm,1,10,71,6,3,2,576.0,0,1,1,335.0,335,0.0
t3mykcdj,1,10,71,11,1,2,1344.0,2,1,1,356.0,357,1.0
t3ntfk8e,1,10,71,20,2,2,360.0,2,1,1,34.0,215,181.0
t3tgnotw,5,10,71,19,1,2,150.0,0,1,1,448.0,524,76.0
t40ywbo4,5,10,71,19,1,2,32396.0,1,1,1,190.0,275,85.0
t4fjjsj7,5,10,71,20,1,2,240.0,1,1,1,226.0,232,6.0
t4n1ioqe,1,10,71,15,1,2,1008.0,4,1,1,577.0,608,31.0
t516de2z,5,10,65,13,1,2,768.0,1,1,1,705.0,708,3.0
t5ghxy53,6,12,71,20,1,2,960.0,4,1,0,-1000.0,708,1708.0
t5k8jkm9,1,10,71,20,1,2,240.0,4,1,1,530.0,530,0.0
t5rj2j4l,6,12,71,20,1,2,360.0,1,1,0,-1000.0,594,1594.0
t5yeampm,1,10,71,20,2,1,200.0,1,1,1,33.0,61,28.0
t61pytxn,1,10,71,2,1,2,360.0,1,1,1,262.0,265,3.0
t62x91v7,1,10,71,17,1,1,960.0,2,0,1,483.0,514,31.0
t65i6h2i,1,10,65,2,1,1,240.0,1,0,1,628.0,628,0.0
t6a8owub,1,10,71,16,1,2,240.0,1,1,1,348.0,350,2.0
t6fhvj25,1,10,71,2,3,1,200.0,1,0,1,154.0,184,30.0
